region,title,url,publish_date,source,language,title_for_nrc,sentiment,sentiment_score,anger,fear,joy,trust,sadness,surprise,disgust,anticipation
Venezuela,Trump en la reunión con grandes petroleras: «30 millones de barriles de petróleo están en camino a EEUU desde Venezuela»,https://notifalcon.com/2026/01/trump-en-la-reunion-con-grandes-petroleras-30-millones-de-barriles-de-petroleo-estan-en-camino-a-eeuu-desde-venezuela/,1/9/26,notifalcon.com,es,"Trump in the meeting with major oil companies: ""30 million barrels of oil are on the way to the US from Venezuela""",neutral,0.7293,0,0,0,0,0,1,0,0
Venezuela,Trump informó que mantendrá despliegue militar en el Caribe,https://www.aporrea.org/tiburon/n414244.html,1/9/26,aporrea.org,es,Trump reported that he will maintain military deployment in the Caribbean,neutral,0.609,0,1,0,0,0,1,0,0
Venezuela,Clamor internacional: Evalúan llevar a juicio a Donald Trump por incursiones militares y expolio de activos venezolanos.,https://www.aporrea.org/contraloria/n414248.html,1/9/26,aporrea.org,es,International outcry: They are considering putting Donald Trump on trial for military incursions and looting of Venezuelan assets.,negative,0.7919,1,2,0,0,0,2,0,0
Venezuela,EE.UU: Senado aproba resolucion para frenar posibles ataques de Trump contra Venezuela,https://televen.com/elnoticiero/internacionales/ee-uu-senado-aprobo-resolucion-para-frenar-posibles-ataques-de-trump-contra-venezuela/,1/9/26,televen.com,es,USA: Senate approves resolution to stop possible Trump attacks against Venezuela,neutral,0.5482,0,0,0,1,0,1,0,0
Venezuela,Trump se reunirá con petroleras transnacionales para invertir en Venezuela,https://acn.com.ve/trump-se-reunira-petroleras-trasnacionales/?utm_source=rss&utm_medium=rss&utm_campaign=trump-se-reunira-petroleras-trasnacionales,1/9/26,acn.com.ve,es,Trump will meet with transnational oil companies to invest in Venezuela,neutral,0.6128,0,0,0,0,0,1,0,0
Venezuela,Inició pago del bono de Corresponsabilidad y Formación de enero,https://acn.com.ve/inicio-pago-bono-corresponsabilidad-formacion/?utm_source=rss&utm_medium=rss&utm_campaign=inicio-pago-bono-corresponsabilidad-formacion,1/9/26,acn.com.ve,es,Payment of the January Co-responsibility and Training bonus began,neutral,0.8383,0,0,1,0,0,1,0,1
Venezuela,Trump cancela segundo ataque contra Venezuela por liberación de presos políticos,https://acn.com.ve/trump-cancela-segundo-ataque-contra-venezuela/?utm_source=rss&utm_medium=rss&utm_campaign=trump-cancela-segundo-ataque-contra-venezuela,1/9/26,acn.com.ve,es,Trump cancels second attack against Venezuela for the release of political prisoners,negative,0.5991,1,1,0,0,0,1,0,0
Venezuela,Trump reveló que último petrolero incautado por EEUU regresará a Venezuela,https://lapatilla.com/2026/01/09/trump-revelo-que-ultimo-petrolero-incautado-por-eeuu-regresara-a-venezuela/,1/9/26,lapatilla.com,es,Trump revealed that the last oil tanker seized by the US will return to Venezuela,neutral,0.5369,0,0,0,0,0,1,0,0
Venezuela,"Casi 34 años después, los Campeonatos Mundiales de Cross Country vuelven a los EE.UU.",https://meridiano.net/otros-deportes/otros-deportes/casi-34-anos-despues-los-campeonatos-mundiales-de-cross-country-vuelven-a-los-ee-uu--20261916220,1/9/26,meridiano.net,es,"Almost 34 years later, the World Cross Country Championships return to the USA.",neutral,0.7674,1,1,0,0,1,0,0,0
Venezuela,Trump anuncia inversiones de $100.000 millones en gas y petróleo de Venezuela,https://elestimulo.com/venezuela/2026-01-09/trump-inversiones-reunion-maria-corina-machado/,1/9/26,elestimulo.com,es,Trump announces investments of $100 billion in Venezuelan oil and gas,neutral,0.644,0,0,0,0,0,1,0,0
Venezuela,¿Trump necesita ahora permiso del Congreso para un nuevo ataque militar en Venezuela?,https://elestimulo.com/politica/2026-01-09/trump-congreso-venezuela/,1/9/26,elestimulo.com,es,Does Trump now need permission from Congress for a new military attack in Venezuela?,negative,0.5029,1,2,0,1,0,1,1,0
Venezuela,¿Qué puede pasar con la economía venezolana tras la salida de Maduro?,https://elestimulo.com/elinteres/economia/2026-01-09/economia-venezolana-salida-maduro/,1/9/26,elestimulo.com,es,What can happen to the Venezuelan economy after Maduro leaves?,neutral,0.7068,0,0,0,1,0,0,0,1
Venezuela,Trump se reunirá con Petro en la Casa Blanca en febrero,https://ultimasnoticias.com.ve/actualidad/trump-se-reunira-con-petro-en-la-casa-blanca-en-febrero/,1/9/26,ultimasnoticias.com.ve,es,Trump will meet with Petro at the White House in February,neutral,0.8305,0,0,1,1,0,1,0,1
Venezuela,Trump confirmó que reunión con petroleras se centrará en relación a largo plazo con Venezuela,https://lapatilla.com/2026/01/09/trump-confirmo-que-reunion-con-petroleras-se-centrara-en-relacion-a-largo-plazo-con-venezuela/,1/9/26,lapatilla.com,es,Trump confirmed that meeting with oil companies will focus on long-term relations with Venezuela,neutral,0.7249,0,0,0,1,0,1,0,1
Venezuela,"Pagan bono de ""Corresponsabilidad y Formación"" de enero a docentes activos",https://eldiariodeguayana.com.ve/pagan-bono-de-corresponsabilidad-y-formacion-de-enero-a-docentes-activos/,1/9/26,eldiariodeguayana.com.ve,es,"January ""Co-responsibility and Training"" bonus paid to active teachers",neutral,0.5231,0,0,1,0,0,1,0,1
Venezuela,"Pagan bono de ""Corresponsabilidad y Formación"" de enero a docentes activos",https://elorientaldemonagas.com/pagan-bono-de-corresponsabilidad-y-formacion-de-enero-a-docentes-activos/,1/9/26,elorientaldemonagas.com,es,"January ""Co-responsibility and Training"" bonus paid to active teachers",neutral,0.5231,0,0,1,0,0,1,0,1
Venezuela,Sheinbaum responde al anuncio de Trump de atacar a cárteles mexicanos por tierra,http://www.correodelorinoco.gob.ve/sheinbaum-anuncio-de-trump-de-atacar-a-carteles-mexicanos-por-tierra/,1/9/26,correodelorinoco.gob.ve,es,Sheinbaum responds to Trump's announcement to attack Mexican cartels on the ground,negative,0.8421,1,1,0,1,0,1,0,1
Venezuela,Inició entrega de bono por 15.000 Bs. ¿Quienes lo cobran?,https://cactus24.com.ve/2026/01/09/inicio-entrega-de-bono-por-15-000-bs-quienes-lo-cobran/?utm_source=rss&utm_medium=rss&utm_campaign=inicio-entrega-de-bono-por-15-000-bs-quienes-lo-cobran,1/9/26,cactus24.com.ve,es,"Bonus delivery for 15,000 Bs began. Who collects it?",neutral,0.8877,0,0,1,0,0,1,0,2
Venezuela,Sheinbaum busca diálogo con Trump tras amenaza de ataques,https://primicia.com.ve/mundo/sheinbaum-busca-dialogo-con-trump-tras-amenaza-de-ataques/,1/9/26,primicia.com.ve,pt,Sheinbaum seeks dialogue with Trump despite threats of attacks,negative,0.6459,0,0,0,0,0,1,0,0
Venezuela,México quiere hablar con Rubio o Trump tras comentarios de,https://lacalle.com.ve/mexico-quiere-hablar-con-rubio-o-trump-tras-comentarios-de-eeuu-de-atacar-a-los-carteles-por-tierra/,1/9/26,lacalle.com.ve,es,Mexico wants to talk to Rubio or Trump after comments from,neutral,0.7674,0,0,0,0,0,1,0,0
Venezuela,Trump reúne a 17 petroleras estadounidenses para negociar sobre Venezuela,https://nuevodia.com.ve/trump-reune-a-17-petroleras-estadounidenses-para-negociar-sobre-venezuela/,1/9/26,nuevodia.com.ve,es,Trump brings together 17 US oil companies to negotiate on Venezuela,neutral,0.7044,0,0,0,1,0,1,0,0
Venezuela,Trump anuncia cancelación de nuevos ataques tras liberación de presos en Venezuela,https://ciudadmcy.info.ve/trump-anuncia-cancelacion-de-nuevos-ataques-tras-liberacion-de-presos-en-venezuela,1/9/26,ciudadmcy.info.ve,es,Trump announces cancellation of new attacks after release of prisoners in Venezuela,negative,0.6336,0,0,0,0,0,1,0,0
Venezuela,Was installed high-level commission for the release of President Nicolás Maduro and First Combatant Woman Cilia Flores,https://rnv.gob.ve/was-installed-high-level-commission-for-the-release-of-president-nicolas-maduro-and-first-combatant-woman-cilia-flores/,1/9/26,rnv.gob.ve,en,Was installed high-level commission for the release of President Nicolás Maduro and First Combatant Woman Cilia Flores,neutral,0.7867,1,1,0,3,0,0,0,0
Venezuela,National Government announces process of release from prison for a group of Venezuelans and foreigners,https://rnv.gob.ve/national-government-announces-process-of-release-from-prison-for-a-group-of-venezuelans-and-foreigners/,1/9/26,rnv.gob.ve,en,National Government announces process of release from prison for a group of Venezuelans and foreigners,neutral,0.5105,1,2,0,0,1,0,0,0
Venezuela,Trump afirma que canceló segundo ataque contra Venezuela,https://laverdaddemonagas.com/2026/01/09/trump-afirma-que-cancelo-segundo-ataque-contra-venezuela/,1/9/26,laverdaddemonagas.com,es,Trump affirms that he canceled the second attack against Venezuela,negative,0.6806,1,1,0,0,0,1,0,0
Venezuela,Precio del dólar en Venezuela este viernes 9 de enero de 2026,https://laverdaddemonagas.com/2026/01/09/precio-del-dolar-este-viernes-26/,1/9/26,laverdaddemonagas.com,es,"Price of the dollar in Venezuela this Friday, January 9, 2026",neutral,0.8937,0,0,0,0,0,0,0,0
Venezuela,Lo que Donald Trump ha aprendido sobre imponer el poder global,https://lapatilla.com/2026/01/09/lo-que-donald-trump-ha-aprendido-sobre-imponer-el-poder-global/,1/9/26,lapatilla.com,es,What Donald Trump has learned about imposing global power,positive,0.5109,0,0,0,0,0,1,0,0
Venezuela,Trump anuncia cancelación de segunda ola ataques a Venezuela,https://lanacionweb.com/internacional/trump-anuncia-cancelacion-de-segunda-ola-ataques-a-venezuela/,1/3/26,lanacionweb.com,es,Trump announces cancellation of second wave attacks on Venezuela,negative,0.7884,0,0,0,0,0,1,0,0
Venezuela,Trump cancela segunda ola de ataques en Venezuela,https://diarioavance.com/trump-cancela-segunda-ola-de-ataques-en-venezuela/?utm_source=rss&utm_medium=rss&utm_campaign=trump-cancela-segunda-ola-de-ataques-en-venezuela,1/9/26,diarioavance.com,es,Trump cancels second wave of attacks in Venezuela,negative,0.828,0,0,0,0,0,1,0,0
Venezuela,Trump anuncia cancelacion de nuevos ataques tras liberacion de presos en Venezuela,https://www.descifrado.com/2026/01/09/trump-anuncia-cancelacion-de-nuevos-ataques-tras-liberacion-de-presos-en-venezuela/,1/9/26,descifrado.com,es,Trump announces cancellation of new attacks after release of prisoners in Venezuela,negative,0.7514,0,0,0,0,0,1,0,0
Venezuela,"En discurso sobre política exterior, León critica que",https://lacalle.com.ve/en-discurso-sobre-politica-exterior-leon-critica-que-paises-usen-la-fuerza-para-imponer-su-dominio/,1/9/26,lacalle.com.ve,es,"In a speech on foreign policy, León criticizes that",negative,0.5325,0,0,0,1,0,0,0,0
Venezuela,Sheinbaum rogó a Trump por una mejor comunicación antes de que bombardee a los carteles,https://lapatilla.com/2026/01/09/sheinbaum-rogo-a-trump-una-mejor-comunicacion-antes-de-que-bombardee-a-los-carteles/,1/9/26,lapatilla.com,es,Sheinbaum begged Trump for better communication before he bombed the posters,negative,0.6911,0,0,0,1,0,1,1,0
Venezuela,"Dayana Cristina Duzoglou Ledo: Presidente Trump, esperanza de Venezuela: gracias por enfrentar al narcoestado",https://lapatilla.com/2026/01/09/dayana-cristina-duzoglou-ledo-presidente-trump-esperanza-de-venezuela-gracias-por-enfrentar-al-narcoestado/,1/9/26,lapatilla.com,es,"Dayana Cristina Duzoglou Ledo: President Trump, hope for Venezuela: thank you for confronting the narco-state",positive,0.7619,0,0,1,2,0,2,0,1
Venezuela,Trump asegura que canceló segundo ataque contra Venezuela,https://primicia.com.ve/mundo/trump-asegura-que-cancelo-segundo-ataque-contra-venezuela/,1/9/26,primicia.com.ve,es,Trump assures that he canceled the second attack against Venezuela,negative,0.655,1,1,0,0,0,1,0,0
Venezuela,"Trump quiere continuar las agresiones militares: ""Vamos a atacar a los cárteles por tierra, los cárteles gobiernan México""",http://www.correodelorinoco.gob.ve/trump-quiere-continuar-las-agresiones-militares-vamos-a-atacar-a-los-carteles-por-tierra-los-carteles-gobiernan-mexico/,1/9/26,correodelorinoco.gob.ve,es,"Trump wants to continue military aggression: ""We are going to attack the cartels on land, the cartels govern Mexico""",negative,0.4622,2,3,0,2,0,1,0,1
Venezuela,Trump asegura que canceló segundo ataque contra Venezuela,https://nuevodia.com.ve/trump-asegura-que-cancelo-segundo-ataque-contra-venezuela/,1/9/26,nuevodia.com.ve,es,Trump assures that he canceled the second attack against Venezuela,negative,0.655,1,1,0,0,0,1,0,0
Venezuela,Trump habla de posible reunión con Machado la próxima semana en Washington,https://efectococuyo.com/politica/trump-habla-de-posible-reunion-con-machado-la-proxima-semana-en-washington/,1/9/26,efectococuyo.com,es,Trump talks about possible meeting with Machado next week in Washington,neutral,0.8244,0,0,0,0,0,1,0,0
Venezuela,Trump informó que mantendrá despliegue militar en el Caribe,https://ultimasnoticias.com.ve/politica/trump-informo-que-mantendra-despliegue-militar-en-el-caribe/,1/9/26,ultimasnoticias.com.ve,es,Trump reported that he will maintain military deployment in the Caribbean,neutral,0.609,0,1,0,0,0,1,0,0
Venezuela,Dron MQ-4C Triton bordeó la península de Yucatán tras la advertencia de Trump a México,https://lapatilla.com/2026/01/09/dron-mq-4c-triton-bordeo-la-peninsula-de-yucatan-tras-la-advertencia-de-trump-a-mexico/,1/9/26,lapatilla.com,es,MQ-4C Triton drone skirted the Yucatan Peninsula after Trump's warning to Mexico,negative,0.8028,0,1,0,0,0,1,0,0
Venezuela,Legisladores de Florida celebran la reunión de Trump con Machado la próxima semana en EEUU,https://lapatilla.com/2026/01/09/legisladores-de-florida-celebran-la-reunion-de-trump-con-machado-la-proxima-semana-en-eeuu/,1/9/26,lapatilla.com,es,Florida legislators celebrate Trump's meeting with Machado next week in the US,neutral,0.776,0,0,0,0,0,1,0,0
Venezuela,Donald Trump anuncia que iniciará ataques terrestres en la nación mexicana,https://www.noticiasbarquisimeto.com/donald-trump-anuncia-que-iniciara-ataques-terrestres-en-la-nacion-mexicana/?utm_source=rss&utm_medium=rss&utm_campaign=donald-trump-anuncia-que-iniciara-ataques-terrestres-en-la-nacion-mexicana,1/9/26,noticiasbarquisimeto.com,es,Donald Trump announces that he will begin ground attacks on the Mexican nation,neutral,0.6,0,0,0,2,0,1,0,0
Venezuela,Trump dice que se reunirá con María Corina Machado en Washington DC,https://cactus24.com.ve/2026/01/09/trump-dice-que-se-reunira-con-maria-corina-machado-en-washington-dc/?utm_source=rss&utm_medium=rss&utm_campaign=trump-dice-que-se-reunira-con-maria-corina-machado-en-washington-dc,1/9/26,cactus24.com.ve,es,Trump says he will meet with María Corina Machado in Washington DC,neutral,0.8379,0,0,0,0,0,1,0,0
Venezuela,Rick Scott celebra reunión pautada entre Donald Trump y María Corina Machado,https://lapatilla.com/2026/01/09/rick-scott-celebra-reunion-pautada-entre-donald-trump-y-maria-corina-machado/,1/9/26,lapatilla.com,es,Rick Scott holds meeting scheduled between Donald Trump and María Corina Machado,neutral,0.6798,0,0,0,0,0,1,0,0
Venezuela,Trump canceló nuevos ataques en Venezuela,https://www.el-carabobeno.com/trump-cancelo-nuevos-ataques-en-venezuela/,1/9/26,el-carabobeno.com,es,Trump canceled new attacks in Venezuela,negative,0.8208,0,0,0,0,0,1,0,0
Venezuela,Pagan Bono Único Familiar de enero,https://elorientaldemonagas.com/pagan-bono-unico-familiar-de-enero/,1/9/26,elorientaldemonagas.com,es,They pay the Single Family Bonus for January,neutral,0.8567,0,0,2,1,0,1,0,2
Venezuela,Para Trump EE.UU. podría gobernar Venezuela y extraer su petróleo durante años,https://www.aporrea.org/energia/n414231.html,1/9/26,aporrea.org,es,"For Trump, the US could govern Venezuela and extract its oil for years",neutral,0.5077,0,0,0,1,0,1,0,0
Venezuela,"(VIDEO) Trump afirma que la intervención de EEUU en Venezuela podría durar años: ""Solo el tiempo lo dirá""",https://www.aporrea.org/tiburon/n414230.html,1/9/26,aporrea.org,es,"(VIDEO) Trump affirms that the US intervention in Venezuela could last years: ""Only time will tell""",neutral,0.7382,0,0,0,0,1,1,0,1
Venezuela,"Trump decide cancelar nuevos ataques contra Venezuela por su ""colaboración""",https://efectococuyo.com/internacionales/trump-decide-cancelar-nuevos-ataques-contra-venezuela-por-su-colaboracion/,1/9/26,efectococuyo.com,es,"Trump decides to cancel new attacks against Venezuela for its ""collaboration""",negative,0.7953,0,0,0,0,1,1,0,0
Venezuela,Trump aseguro que canceló una «segunda ola de ataques que se esperaba» en Venezuela,http://diarioeltiempo.com.ve/trump-aseguro-que-cancelo-una-segunda-ola-de-ataques-que-se-esperaba-en-venezuela/,1/9/26,diarioeltiempo.com.ve,es,"Trump assured that he canceled an ""expected second wave of attacks"" in Venezuela",negative,0.6418,0,0,0,1,0,1,0,1
